payment_id,payment_type
8800,Bank Transfer(automatic)
8801,Bank Transfer(automatic)
8802,Bank Transfer(automatic)
8803,Electronic Check
8804,Bank Transfer(automatic)
8805,Credit Card (automatic)
8806,Bank Transfer(automatic)
8807,Bank Transfer(automatic)
8808,Bank Transfer(automatic)
8809,Electronic Check
8810,Electronic Check
8811,Electronic Check
8812,Bank Transfer(automatic)
8813,Electronic Check
8814,Electronic Check
8815,Mailed Check
8816,Credit Card (automatic)
8817,Bank Transfer(automatic)
8818,Electronic Check
8819,Bank Transfer(automatic)
8820,Credit Card (automatic)
8821,Bank Transfer(automatic)
8822,Electronic Check
8823,Credit Card (automatic)
8824,Bank Transfer(automatic)
8825,Mailed Check
8826,Bank Transfer(automatic)
8827,Electronic Check
8828,Bank Transfer(automatic)
8829,Electronic Check
8830,Bank Transfer(automatic)
8831,Bank Transfer(automatic)
8832,Bank Transfer(automatic)
8833,Mailed Check
8834,Electronic Check
8835,Electronic Check
8836,Bank Transfer(automatic)
8837,Credit Card (automatic)
8838,Electronic Check
8839,Bank Transfer(automatic)
8840,Bank Transfer(automatic)
8841,Mailed Check
8842,Credit Card (automatic)
8843,Mailed Check
8844,Credit Card (automatic)
8845,Credit Card (automatic)
8846,Bank Transfer(automatic)
8847,Mailed Check
8848,Bank Transfer(automatic)
8849,Bank Transfer(automatic)
8850,Electronic Check
8851,Credit Card (automatic)
8852,Credit Card (automatic)
8853,Mailed Check
8854,Mailed Check
8855,Bank Transfer(automatic)
8856,Electronic Check
8857,Credit Card (automatic)
8858,Mailed Check
8859,Electronic Check
8860,Bank Transfer(automatic)
8861,Electronic Check
8862,Credit Card (automatic)
8863,Mailed Check
8864,Credit Card (automatic)
8865,Bank Transfer(automatic)
8866,Electronic Check
8867,Electronic Check
8868,Electronic Check
8869,Credit Card (automatic)
8870,Bank Transfer(automatic)
8871,Electronic Check
8872,Mailed Check
8873,Electronic Check
8874,Bank Transfer(automatic)
8875,Electronic Check
8876,Credit Card (automatic)
8877,Electronic Check
8878,Bank Transfer(automatic)
8879,Bank Transfer(automatic)
8880,Bank Transfer(automatic)
8881,Bank Transfer(automatic)
8882,Electronic Check
8883,Mailed Check
8884,Bank Transfer(automatic)
8885,Credit Card (automatic)
8886,Electronic Check
8887,Credit Card (automatic)
8888,Bank Transfer(automatic)
8889,Mailed Check
8890,Credit Card (automatic)
8891,Credit Card (automatic)
8892,Electronic Check
8893,Electronic Check
8894,Electronic Check
8895,Mailed Check
8896,Mailed Check
8897,Electronic Check
8898,Electronic Check
8899,Electronic Check
8900,Bank Transfer(automatic)
8901,Mailed Check
8902,Electronic Check
8903,Bank Transfer(automatic)
8904,Electronic Check
8905,Mailed Check
8906,Credit Card (automatic)
8907,Credit Card (automatic)
8908,Electronic Check
8909,Credit Card (automatic)
8910,Mailed Check
8911,Mailed Check
8912,Electronic Check
8913,Mailed Check
8914,Credit Card (automatic)
8915,Bank Transfer(automatic)
8916,Electronic Check
8917,Bank Transfer(automatic)
8918,Electronic Check
8919,Credit Card (automatic)
8920,Credit Card (automatic)
8921,Mailed Check
8922,Mailed Check
8923,Mailed Check
8924,Mailed Check
8925,Electronic Check
8926,Mailed Check
8927,Bank Transfer(automatic)
8928,Bank Transfer(automatic)
8929,Credit Card (automatic)
8930,Bank Transfer(automatic)
8931,Credit Card (automatic)
8932,Bank Transfer(automatic)
8933,Credit Card (automatic)
8934,Electronic Check
8935,Electronic Check
8936,Bank Transfer(automatic)
8937,Bank Transfer(automatic)
8938,Credit Card (automatic)
8939,Electronic Check
8940,Electronic Check
8941,Electronic Check
8942,Bank Transfer(automatic)
8943,Electronic Check
8944,Electronic Check
8945,Bank Transfer(automatic)
8946,Electronic Check
8947,Electronic Check
8948,Mailed Check
8949,Electronic Check
8950,Mailed Check
8951,Electronic Check
8952,Bank Transfer(automatic)
8953,Electronic Check
8954,Mailed Check
8955,Electronic Check
8956,Mailed Check
8957,Mailed Check
8958,Credit Card (automatic)
8959,Electronic Check
8960,Mailed Check
8961,Bank Transfer(automatic)
8962,Mailed Check
8963,Electronic Check
8964,Electronic Check
8965,Electronic Check
8966,Electronic Check
8967,Electronic Check
8968,Mailed Check
8969,Electronic Check
8970,Bank Transfer(automatic)
8971,Credit Card (automatic)
8972,Bank Transfer(automatic)
8973,Electronic Check
8974,Credit Card (automatic)
8975,Electronic Check
8976,Electronic Check
8977,Mailed Check
8978,Credit Card (automatic)
8979,Credit Card (automatic)
8980,Electronic Check
8981,Mailed Check
8982,Credit Card (automatic)
8983,Electronic Check
8984,Bank Transfer(automatic)
8985,Electronic Check
8986,Electronic Check
8987,Credit Card (automatic)
8988,Credit Card (automatic)
8989,Bank Transfer(automatic)
8990,Credit Card (automatic)
8991,Electronic Check
8992,Electronic Check
8993,Mailed Check
8994,Credit Card (automatic)
8995,Bank Transfer(automatic)
8996,Bank Transfer(automatic)
8997,Bank Transfer(automatic)
8998,Bank Transfer(automatic)
8999,Mailed Check
9000,Credit Card (automatic)
9001,Mailed Check
9002,Credit Card (automatic)
9003,Bank Transfer(automatic)
9004,Credit Card (automatic)
9005,Electronic Check
9006,Bank Transfer(automatic)
9007,Electronic Check
9008,Mailed Check
9009,Bank Transfer(automatic)
9010,Mailed Check
9011,Credit Card (automatic)
9012,Electronic Check
9013,Electronic Check
9014,Credit Card (automatic)
9015,Bank Transfer(automatic)
9016,Bank Transfer(automatic)
9017,Electronic Check
9018,Mailed Check
9019,Electronic Check
9020,Bank Transfer(automatic)
9021,Credit Card (automatic)
9022,Mailed Check
9023,Mailed Check
9024,Electronic Check
9025,Electronic Check
9026,Bank Transfer(automatic)
9027,Credit Card (automatic)
9028,Credit Card (automatic)
9029,Electronic Check
9030,Mailed Check
9031,Electronic Check
9032,Electronic Check
9033,Bank Transfer(automatic)
9034,Credit Card (automatic)
9035,Mailed Check
9036,Credit Card (automatic)
9037,Electronic Check
9038,Electronic Check
9039,Credit Card (automatic)
9040,Bank Transfer(automatic)
9041,Credit Card (automatic)
9042,Electronic Check
9043,Bank Transfer(automatic)
9044,Credit Card (automatic)
9045,Electronic Check
9046,Electronic Check
9047,Mailed Check
9048,Credit Card (automatic)
9049,Bank Transfer(automatic)
9050,Credit Card (automatic)
9051,Credit Card (automatic)
9052,Mailed Check
9053,Electronic Check
9054,Mailed Check
9055,Credit Card (automatic)
9056,Bank Transfer(automatic)
9057,Electronic Check
9058,Mailed Check
9059,Credit Card (automatic)
9060,Credit Card (automatic)
9061,Electronic Check
9062,Electronic Check
9063,Electronic Check
9064,Mailed Check
9065,Electronic Check
9066,Mailed Check
9067,Credit Card (automatic)
9068,Electronic Check
9069,Mailed Check
9070,Mailed Check
9071,Credit Card (automatic)
9072,Credit Card (automatic)
9073,Credit Card (automatic)
9074,Credit Card (automatic)
9075,Mailed Check
9076,Credit Card (automatic)
9077,Electronic Check
9078,Credit Card (automatic)
9079,Mailed Check
9080,Electronic Check
9081,Mailed Check
9082,Mailed Check
9083,Mailed Check
9084,Electronic Check
9085,Mailed Check
9086,Mailed Check
9087,Electronic Check
9088,Electronic Check
9089,Mailed Check
9090,Electronic Check
9091,Bank Transfer(automatic)
9092,Electronic Check
9093,Bank Transfer(automatic)
9094,Credit Card (automatic)
9095,Electronic Check
9096,Electronic Check
9097,Electronic Check
9098,Electronic Check
9099,Credit Card (automatic)
9100,Electronic Check
9101,Electronic Check
9102,Mailed Check
9103,Mailed Check
9104,Electronic Check
9105,Credit Card (automatic)
9106,Bank Transfer(automatic)
9107,Electronic Check
9108,Bank Transfer(automatic)
9109,Credit Card (automatic)
9110,Electronic Check
9111,Bank Transfer(automatic)
9112,Electronic Check
9113,Credit Card (automatic)
9114,Mailed Check
9115,Mailed Check
9116,Electronic Check
9117,Credit Card (automatic)
9118,Mailed Check
9119,Mailed Check
9120,Mailed Check
9121,Mailed Check
9122,Mailed Check
9123,Electronic Check
9124,Electronic Check
9125,Mailed Check
9126,Bank Transfer(automatic)
9127,Bank Transfer(automatic)
9128,Electronic Check
9129,Bank Transfer(automatic)
9130,Bank Transfer(automatic)
9131,Bank Transfer(automatic)
9132,Electronic Check
9133,Electronic Check
9134,Electronic Check
9135,Bank Transfer(automatic)
9136,Electronic Check
9137,Credit Card (automatic)
9138,Mailed Check
9139,Bank Transfer(automatic)
9140,Credit Card (automatic)
9141,Credit Card (automatic)
9142,Mailed Check
9143,Electronic Check
9144,Mailed Check
9145,Credit Card (automatic)
9146,Bank Transfer(automatic)
9147,Mailed Check
9148,Electronic Check
9149,Credit Card (automatic)
9150,Mailed Check
9151,Electronic Check
9152,Credit Card (automatic)
9153,Mailed Check
9154,Bank Transfer(automatic)
9155,Credit Card (automatic)
9156,Electronic Check
9157,Credit Card (automatic)
9158,Bank Transfer(automatic)
9159,Credit Card (automatic)
9160,Mailed Check
9161,Bank Transfer(automatic)
9162,Electronic Check
9163,Electronic Check
9164,Electronic Check
9165,Electronic Check
9166,Electronic Check
9167,Credit Card (automatic)
9168,Credit Card (automatic)
9169,Mailed Check
9170,Mailed Check
9171,Electronic Check
9172,Bank Transfer(automatic)
9173,Electronic Check
9174,Mailed Check
9175,Electronic Check
9176,Electronic Check
9177,Credit Card (automatic)
9178,Mailed Check
9179,Electronic Check
9180,Electronic Check
9181,Bank Transfer(automatic)
9182,Electronic Check
9183,Electronic Check
9184,Credit Card (automatic)
9185,Bank Transfer(automatic)
9186,Credit Card (automatic)
9187,Electronic Check
9188,Credit Card (automatic)
9189,Bank Transfer(automatic)
9190,Credit Card (automatic)
9191,Mailed Check
9192,Credit Card (automatic)
9193,Electronic Check
9194,Electronic Check
9195,Credit Card (automatic)
9196,Bank Transfer(automatic)
9197,Electronic Check
9198,Mailed Check
9199,Electronic Check
9200,Bank Transfer(automatic)
9201,Electronic Check
9202,Electronic Check
9203,Electronic Check
9204,Electronic Check
9205,Mailed Check
9206,Electronic Check
9207,Bank Transfer(automatic)
9208,Mailed Check
9209,Credit Card (automatic)
9210,Mailed Check
9211,Bank Transfer(automatic)
9212,Mailed Check
9213,Bank Transfer(automatic)
9214,Credit Card (automatic)
9215,Electronic Check
9216,Mailed Check
9217,Electronic Check
9218,Electronic Check
9219,Electronic Check
9220,Electronic Check
9221,Mailed Check
9222,Bank Transfer(automatic)
9223,Bank Transfer(automatic)
9224,Bank Transfer(automatic)
9225,Mailed Check
9226,Credit Card (automatic)
9227,Electronic Check
9228,Mailed Check
9229,Credit Card (automatic)
9230,Credit Card (automatic)
9231,Credit Card (automatic)
9232,Credit Card (automatic)
9233,Electronic Check
9234,Bank Transfer(automatic)
9235,Electronic Check
9236,Bank Transfer(automatic)
9237,Mailed Check
9238,Credit Card (automatic)
9239,Credit Card (automatic)
9240,Electronic Check
9241,Bank Transfer(automatic)
9242,Credit Card (automatic)
9243,Electronic Check
9244,Electronic Check
9245,Mailed Check
9246,Mailed Check
9247,Electronic Check
9248,Electronic Check
9249,Electronic Check
9250,Electronic Check
9251,Bank Transfer(automatic)
9252,Bank Transfer(automatic)
9253,Electronic Check
9254,Credit Card (automatic)
9255,Electronic Check
9256,Mailed Check
9257,Credit Card (automatic)
9258,Electronic Check
9259,Bank Transfer(automatic)
9260,Mailed Check
9261,Credit Card (automatic)
9262,Electronic Check
9263,Mailed Check
9264,Credit Card (automatic)
9265,Mailed Check
9266,Credit Card (automatic)
9267,Credit Card (automatic)
9268,Electronic Check
9269,Electronic Check
9270,Electronic Check
9271,Mailed Check
9272,Credit Card (automatic)
9273,Mailed Check
9274,Bank Transfer(automatic)
9275,Credit Card (automatic)
9276,Mailed Check
9277,Credit Card (automatic)
9278,Electronic Check
9279,Mailed Check
9280,Electronic Check
9281,Credit Card (automatic)
9282,Bank Transfer(automatic)
9283,Electronic Check
9284,Mailed Check
9285,Bank Transfer(automatic)
9286,Electronic Check
9287,Mailed Check
9288,Mailed Check
9289,Electronic Check
9290,Electronic Check
9291,Bank Transfer(automatic)
9292,Electronic Check
9293,Credit Card (automatic)
9294,Bank Transfer(automatic)
9295,Credit Card (automatic)
9296,Mailed Check
9297,Electronic Check
9298,Electronic Check
9299,Mailed Check
9300,Electronic Check
9301,Mailed Check
9302,Mailed Check
9303,Mailed Check
9304,Bank Transfer(automatic)
9305,Bank Transfer(automatic)
9306,Credit Card (automatic)
9307,Bank Transfer(automatic)
9308,Credit Card (automatic)
9309,Electronic Check
9310,Mailed Check
9311,Credit Card (automatic)
9312,Credit Card (automatic)
9313,Electronic Check
9314,Mailed Check
9315,Credit Card (automatic)
9316,Mailed Check
9317,Bank Transfer(automatic)
9318,Electronic Check
9319,Credit Card (automatic)
9320,Bank Transfer(automatic)
9321,Bank Transfer(automatic)
9322,Credit Card (automatic)
9323,Electronic Check
9324,Mailed Check
9325,Credit Card (automatic)
9326,Mailed Check
9327,Electronic Check
9328,Bank Transfer(automatic)
9329,Credit Card (automatic)
9330,Electronic Check
9331,Mailed Check
9332,Electronic Check
9333,Mailed Check
9334,Mailed Check
9335,Mailed Check
9336,Bank Transfer(automatic)
9337,Mailed Check
9338,Bank Transfer(automatic)
9339,Mailed Check
9340,Credit Card (automatic)
9341,Electronic Check
9342,Electronic Check
9343,Electronic Check
9344,Mailed Check
9345,Bank Transfer(automatic)
9346,Electronic Check
9347,Bank Transfer(automatic)
9348,Credit Card (automatic)
9349,Credit Card (automatic)
9350,Electronic Check
9351,Bank Transfer(automatic)
9352,Mailed Check
9353,Bank Transfer(automatic)
9354,Bank Transfer(automatic)
9355,Electronic Check
9356,Credit Card (automatic)
9357,Mailed Check
9358,Electronic Check
9359,Credit Card (automatic)
9360,Bank Transfer(automatic)
9361,Electronic Check
9362,Mailed Check
9363,Bank Transfer(automatic)
9364,Electronic Check
9365,Electronic Check
9366,Mailed Check
9367,Bank Transfer(automatic)
9368,Credit Card (automatic)
9369,Credit Card (automatic)
9370,Electronic Check
9371,Mailed Check
9372,Bank Transfer(automatic)
9373,Credit Card (automatic)
9374,Electronic Check
9375,Electronic Check
9376,Mailed Check
9377,Electronic Check
9378,Credit Card (automatic)
9379,Electronic Check
9380,Bank Transfer(automatic)
9381,Electronic Check
9382,Bank Transfer(automatic)
9383,Bank Transfer(automatic)
9384,Mailed Check
9385,Mailed Check
9386,Mailed Check
9387,Mailed Check
9388,Mailed Check
9389,Electronic Check
9390,Credit Card (automatic)
9391,Credit Card (automatic)
9392,Mailed Check
9393,Electronic Check
9394,Mailed Check
9395,Electronic Check
9396,Electronic Check
9397,Credit Card (automatic)
9398,Mailed Check
9399,Mailed Check
9400,Mailed Check
9401,Credit Card (automatic)
9402,Bank Transfer(automatic)
9403,Electronic Check
9404,Bank Transfer(automatic)
9405,Credit Card (automatic)
9406,Bank Transfer(automatic)
9407,Electronic Check
9408,Bank Transfer(automatic)
9409,Electronic Check
9410,Electronic Check
9411,Mailed Check
9412,Bank Transfer(automatic)
9413,Credit Card (automatic)
9414,Electronic Check
9415,Electronic Check
9416,Credit Card (automatic)
9417,Electronic Check
9418,Electronic Check
9419,Electronic Check
9420,Credit Card (automatic)
9421,Electronic Check
9422,Electronic Check
9423,Electronic Check
9424,Mailed Check
9425,Electronic Check
9426,Electronic Check
9427,Electronic Check
9428,Credit Card (automatic)
9429,Electronic Check
9430,Mailed Check
9431,Credit Card (automatic)
9432,Credit Card (automatic)
9433,Mailed Check
9434,Mailed Check
9435,Bank Transfer(automatic)
9436,Electronic Check
9437,Credit Card (automatic)
9438,Electronic Check
9439,Mailed Check
9440,Bank Transfer(automatic)
9441,Credit Card (automatic)
9442,Credit Card (automatic)
9443,Electronic Check
9444,Mailed Check
9445,Electronic Check
9446,Electronic Check
9447,Mailed Check
9448,Electronic Check
9449,Electronic Check
9450,Electronic Check
9451,Mailed Check
9452,Electronic Check
9453,Mailed Check
9454,Credit Card (automatic)
9455,Electronic Check
9456,Credit Card (automatic)
9457,Electronic Check
9458,Electronic Check
9459,Bank Transfer(automatic)
9460,Bank Transfer(automatic)
9461,Credit Card (automatic)
9462,Electronic Check
9463,Mailed Check
9464,Mailed Check
9465,Credit Card (automatic)
9466,Bank Transfer(automatic)
9467,Electronic Check
9468,Electronic Check
9469,Credit Card (automatic)
9470,Credit Card (automatic)
9471,Bank Transfer(automatic)
9472,Mailed Check
9473,Electronic Check
9474,Bank Transfer(automatic)
9475,Credit Card (automatic)
9476,Electronic Check
9477,Mailed Check
9478,Credit Card (automatic)
9479,Electronic Check
9480,Credit Card (automatic)
9481,Mailed Check
9482,Mailed Check
9483,Electronic Check
9484,Bank Transfer(automatic)
9485,Electronic Check
9486,Credit Card (automatic)
9487,Mailed Check
9488,Mailed Check
9489,Bank Transfer(automatic)
9490,Bank Transfer(automatic)
9491,Credit Card (automatic)
9492,Bank Transfer(automatic)
9493,Electronic Check
9494,Bank Transfer(automatic)
9495,Mailed Check
9496,Mailed Check
9497,Electronic Check
9498,Credit Card (automatic)
9499,Electronic Check
9500,Bank Transfer(automatic)
9501,Bank Transfer(automatic)
9502,Credit Card (automatic)
