job_id,job_title
8897,"Optician, dispensing"
8898,Chemical engineer
8899,Fish farm manager
8900,"Psychologist, clinical"
8901,Architectural technologist
8902,Dietitian
8903,Commercial/residential surveyor
8904,"Therapist, nutritional"
8905,IT trainer
8906,English as a foreign language teacher
8907,Careers information officer
8908,Barrister
8909,Human resources officer
8910,Retail banker
8911,Personal assistant
8912,Clinical research associate
8913,Broadcast engineer
8914,"Surveyor, insurance"
8915,Agricultural engineer
8916,Product manager
8917,Sports development officer
8918,"Biochemist, clinical"
8919,Diagnostic radiographer
8920,Manufacturing systems engineer
8921,Public librarian
8922,"Surveyor, mining"
8923,Dance movement psychotherapist
8924,Dispensing optician
8925,"Programmer, multimedia"
8926,"Psychotherapist, child"
8927,Energy manager
8928,"Engineer, electrical"
8929,Games developer
8930,"Surveyor, mining"
8931,"Civil engineer, contracting"
8932,Purchasing manager
8933,"Copywriter, advertising"
8934,Petroleum engineer
8935,Insurance risk surveyor
8936,Nature conservation officer
8937,Commercial horticulturist
8938,Call centre manager
8939,Electronics engineer
8940,Operational investment banker
8941,Adult nurse
8942,"Scientist, research (maths)"
8943,Mudlogger
8944,Chief Executive Officer
8945,Radio producer
8946,Trading standards officer
8947,Chief Technology Officer
8948,Garment/textile technologist
8949,"Producer, television/film/video"
8950,Archivist
8951,"Engineer, production"
8952,"Chemist, analytical"
8953,Human resources officer
8954,"Designer, fashion/clothing"
8955,Recruitment consultant
8956,"Engineer, manufacturing systems"
8957,Research scientist (life sciences)
8958,Stage manager
8959,Quarry manager
8960,Lexicographer
8961,"Nurse, adult"
8962,"Restaurant manager, fast food"
8963,"Engineer, communications"
8964,"Lecturer, further education"
8965,Records manager
8966,Speech and language therapist
8967,Financial risk analyst
8968,"Designer, interior/spatial"
8969,"Psychotherapist, dance movement"
8970,Site engineer
8971,Volunteer coordinator
8972,Forensic psychologist
8973,Electronics engineer
8974,Building surveyor
8975,Midwife
8976,Futures trader
8977,Outdoor activities/education manager
8978,Immigration officer
8979,"Engineer, civil (consulting)"
8980,"Psychologist, forensic"
8981,Television floor manager
8982,Dance movement psychotherapist
8983,Trade mark attorney
8984,Commercial/residential surveyor
8985,Gaffer
8986,Amenity horticulturist
8987,"Scientist, marine"
8988,Office manager
8989,Ship broker
8990,"Horticulturist, commercial"
8991,Patent attorney
8992,Best boy
8993,"Lecturer, higher education"
8994,"Biochemist, clinical"
8995,Financial risk analyst
8996,"Teacher, English as a foreign language"
8997,Animal nutritionist
8998,"Presenter, broadcasting"
8999,Art therapist
9000,Chartered accountant
9001,Community pharmacist
9002,Futures trader
9003,Advertising account planner
9004,Police officer
9005,Food technologist
9006,Technical author
9007,Paediatric nurse
9008,"Designer, multimedia"
9009,Mining engineer
9010,Forest/woodland manager
9011,Herbalist
9012,Horticultural therapist
9013,Systems analyst
9014,Forest/woodland manager
9015,"Optician, dispensing"
9016,Audiological scientist
9017,Contractor
9018,Software engineer
9019,Transport planner
9020,Maintenance engineer
9021,Ship broker
9022,Building services engineer
9023,Higher education lecturer
9024,Estate manager/land agent
9025,"Lecturer, higher education"
9026,"Teacher, English as a foreign language"
9027,Armed forces operational officer
9028,Meteorologist
9029,Advertising art director
9030,Therapeutic radiographer
9031,Orthoptist
9032,Furniture conservator/restorer
9033,"Development worker, international aid"
9034,Wellsite geologist
9035,Medical sales representative
9036,Rural practice surveyor
9037,"Designer, textile"
9038,Chief Financial Officer
9039,Interpreter
9040,"Psychologist, educational"
9041,"Administrator, education"
9042,"Designer, fashion/clothing"
9043,Nutritional therapist
9044,Energy engineer
9045,IT technical support officer
9046,Quantity surveyor
9047,"Designer, graphic"
9048,Exhibition designer
9049,Agricultural consultant
9050,"Sales professional, IT"
9051,Plant breeder/geneticist
9052,"Engineer, energy"
9053,Health physicist
9054,Secondary school teacher
9055,Accounting technician
9056,Medical laboratory scientific officer
9057,Educational psychologist
9058,Audiological scientist
9059,"Journalist, newspaper"
9060,Information systems manager
9061,"Therapist, horticultural"
9062,"Librarian, public"
9063,Company secretary
9064,"Designer, jewellery"
9065,Bookseller
9066,Health visitor
9067,"Scientist, water quality"
9068,Firefighter
9069,"Designer, interior/spatial"
9070,"Doctor, general practice"
9071,Counsellor
9072,Rural practice surveyor
9073,Insurance broker
9074,Merchant navy officer
9075,Historic buildings inspector/conservation officer
9076,IT consultant
9077,"Development worker, international aid"
9078,Advertising copywriter
9079,Animator
9080,"Surveyor, building control"
9081,Pensions consultant
9082,Lexicographer
9083,"Teacher, adult education"
9084,Commercial/residential surveyor
9085,"Accountant, chartered public finance"
9086,"Designer, textile"
9087,Warden/ranger
9088,"Geologist, wellsite"
9089,Geophysicist/field seismologist
9090,Veterinary surgeon
9091,Physiological scientist
9092,Trade mark attorney
9093,Herpetologist
9094,Civil Service administrator
9095,"Programmer, systems"
9096,Academic librarian
9097,"Education officer, environmental"
9098,"Radiographer, diagnostic"
9099,Records manager
9100,Museum education officer
9101,"Civil engineer, consulting"
9102,"Scientist, research (maths)"
9103,Press sub
9104,Teaching laboratory technician
9105,Community development worker
9106,Art therapist
9107,Catering manager
9108,Computer games developer
9109,"Accountant, chartered public finance"
9110,"Scientist, water quality"
9111,Product manager
9112,Information officer
9113,Volunteer coordinator
9114,Financial controller
9115,Educational psychologist
9116,Ophthalmologist
9117,Corporate investment banker
9118,Exhibition designer
9119,Theatre manager
9120,Water engineer
9121,"Engineer, water"
9122,Purchasing manager
9123,Chief of Staff
9124,Dispensing optician
9125,"Scientist, research (life sciences)"
9126,"Designer, graphic"
9127,Cartographer
9128,"Journalist, broadcasting"
9129,Copy
9130,Television camera operator
9131,Interior and spatial designer
9132,"Engineer, electronics"
9133,Technical brewer
9134,Fashion designer
9135,Theatre director
9136,Theatre director
9137,"Buyer, industrial"
9138,Chartered management accountant
9139,Secondary school teacher
9140,Consulting civil engineer
9141,Translator
9142,Web designer
9143,Analytical chemist
9144,Occupational hygienist
9145,Product designer
9146,Economist
9147,Careers information officer
9148,Fashion designer
9149,Fish farm manager
9150,Geoscientist
9151,"Production assistant, television"
9152,Ranger/warden
9153,Food technologist
9154,Politician's assistant
9155,Ceramics designer
9156,Learning mentor
9157,Air broker
9158,Broadcast engineer
9159,Youth worker
9160,Museum/gallery conservator
9161,"Doctor, general practice"
9162,Fast food restaurant manager
9163,Landscape architect
9164,Best boy
9165,Farm manager
9166,Dealer
9167,Games developer
9168,Ranger/warden
9169,IT trainer
9170,Forensic psychologist
9171,Audiological scientist
9172,"Buyer, industrial"
9173,"Teacher, music"
9174,Hotel manager
9175,Hydrologist
9176,Community development worker
9177,Commissioning editor
9178,Fisheries officer
9179,Brewing technologist
9180,Music therapist
9181,Tour manager
9182,Careers information officer
9183,"Psychotherapist, dance movement"
9184,Architect
9185,"Psychotherapist, child"
9186,Chief Operating Officer
9187,Event organiser
9188,Hydrologist
9189,Paediatric nurse
9190,Geoscientist
9191,Leisure centre manager
9192,Educational psychologist
9193,"Scientist, biomedical"
9194,Systems developer
9195,Market researcher
9196,Veterinary surgeon
9197,Senior tax professional/tax inspector
9198,Sports coach
9199,Occupational hygienist
9200,Meteorologist
9201,Environmental manager
9202,Toxicologist
9203,"Engineer, materials"
9204,"Pilot, airline"
9205,Dance movement psychotherapist
9206,Information systems manager
9207,Public affairs consultant
9208,"Journalist, broadcasting"
9209,IT technical support officer
9210,"Journalist, magazine"
9211,"Engineer, civil (consulting)"
9212,"Doctor, general practice"
9213,"Engineer, site"
9214,"Teacher, music"
9215,Lobbyist
9216,Clinical cytogeneticist
9217,"Horticulturist, commercial"
9218,"Therapist, art"
9219,Network engineer
9220,Air traffic controller
9221,Dietitian
9222,Speech and language therapist
9223,"Designer, interior/spatial"
9224,"Civil engineer, contracting"
9225,Transport planner
9226,Dietitian
9227,Aid worker
9228,Government social research officer
9229,Audiological scientist
9230,"Teacher, English as a foreign language"
9231,Physiotherapist
9232,Food technologist
9233,Diplomatic Services operational officer
9234,Public librarian
9235,Research scientist (physical sciences)
9236,Television floor manager
9237,Intelligence analyst
9238,Quarry manager
9239,"Producer, television/film/video"
9240,"Conservation officer, nature"
9241,Tax adviser
9242,Data processing manager
9243,Music tutor
9244,"Psychotherapist, dance movement"
9245,"Restaurant manager, fast food"
9246,Chartered legal executive (England and Wales)
9247,Financial controller
9248,Print production planner
9249,"Teacher, English as a foreign language"
9250,"Surveyor, commercial/residential"
9251,Office manager
9252,Chiropodist
9253,Pharmacologist
9254,Curator
9255,Museum/gallery exhibitions officer
9256,"Administrator, Civil Service"
9257,Cartographer
9258,Barrister
9259,"Lecturer, further education"
9260,"Geneticist, molecular"
9261,"Programmer, systems"
9262,"Designer, interior/spatial"
9263,"Designer, textile"
9264,Television/film/video producer
9265,"Engineer, maintenance"
9266,Airline pilot
9267,Event organiser
9268,"Administrator, education"
9269,Clinical cytogeneticist
9270,Museum/gallery exhibitions officer
9271,"Education officer, community"
9272,"Teacher, special educational needs"
9273,"Exhibitions officer, museum/gallery"
9274,"Pilot, airline"
9275,Legal executive
9276,Science writer
9277,"Designer, ceramics/pottery"
9278,Contracting civil engineer
9279,Holiday representative
9280,Newspaper journalist
9281,Dramatherapist
9282,Personnel officer
9283,Communications engineer
9284,"Chemist, analytical"
9285,Museum/gallery conservator
9286,Ranger/warden
9287,Homeopath
9288,Systems analyst
9289,Occupational hygienist
9290,Water quality scientist
9291,Town planner
9292,Building services engineer
9293,Television floor manager
9294,Dispensing optician
9295,"Editor, magazine features"
9296,Geophysicist/field seismologist
9297,Clinical embryologist
9298,Sales executive
9299,Travel agency manager
9300,"Surveyor, quantity"
9301,Network engineer
9302,English as a second language teacher
9303,Insurance risk surveyor
9304,"Research officer, trade union"
9305,"Surveyor, insurance"
9306,Civil Service fast streamer
9307,Copy
9308,Operational investment banker
9309,Aid worker
9310,"Conservator, furniture"
9311,Production manager
9312,"Development worker, community"
9313,Museum/gallery conservator
9314,Animal nutritionist
9315,Consulting civil engineer
9316,Pension scheme manager
9317,"Surveyor, minerals"
9318,Financial manager
9319,Diplomatic Services operational officer
9320,Systems analyst
9321,Corporate investment banker
9322,Industrial buyer
9323,Geophysicist/field seismologist
9324,"Scientist, audiological"
9325,Insurance risk surveyor
9326,"Designer, ceramics/pottery"
9327,Lobbyist
9328,Herbalist
9329,Medical physicist
9330,"Editor, film/video"
9331,Petroleum engineer
9332,"Teacher, early years/pre"
9333,Tree surgeon
9334,Photographer
9335,Fine artist
9336,Psychiatrist
9337,Midwife
9338,Architectural technologist
9339,Water engineer
9340,"Production designer, theatre/television/film"
9341,Occupational psychologist
9342,Midwife
9343,"Designer, jewellery"
9344,Architect
9345,Chief Financial Officer
9346,"Restaurant manager, fast food"
9347,Pharmacologist
9348,Corporate treasurer
9349,Secretary/administrator
9350,"Buyer, retail"
9351,Health and safety inspector
9352,"Engineer, production"
9353,Adult guidance worker
9354,"Engineer, broadcasting (operations)"
9355,Database administrator
9356,Paramedic
9357,Food technologist
9358,"Scientist, biomedical"
9359,Insurance account manager
9360,"Therapist, music"
9361,Nature conservation officer
9362,Armed forces training and education officer
9363,Midwife
9364,"Engineer, manufacturing systems"
9365,Field seismologist
9366,Paramedic
9367,"Pharmacist, community"
9368,Music therapist
9369,Geochemist
9370,Theatre manager
9371,Music tutor
9372,Insurance account manager
